,SCO_AIN_ID_1,SCO_AIN_ID_2,SCO_CW_SUMMARY,SCO_CW_SUMMARY_2,SCO_CW_TEXT,SCO_CW_TITLE,SCO_DAYS,SCO_D_SUMMARY,SCO_D_SUMMARY_2,SCO_D_TEXT,SCO_D_TITLE,SCO_T_SUMMARY,SCO_T_SUMMARY_2,SCO_T_TEXT,SCO_T_TITLE,SCO_USER
58,2809,23657,0,0,0,0,1,0.18938216294891508,0.14772953576525874,0.07608279451807443,0.29942373006403883,0.4359875605051813,0.42255342786093286,0.4912933562724243,0.019605110598744778,0.0
59,2813,20941,0,0,0,0,0,0.12701443529306,0.16859465340474003,0.03897695988494149,0.21834106125664954,0.04357819088791746,0.18975620571224014,0.23662189791917773,-0.0019054128959209576,0.0
60,2925,4649,4,5,6,0,1,0.3175070262700619,0.24080238077191407,0.425081156659215,0.10138411827891892,0.23363228163924496,0.4681040703228658,0.5631292118903045,0.21191523550663233,1.0
61,2937,4412,1,1,1,0,0,0.3928857599705973,0.33678567961226774,0.2626136653713285,0.2650430637959129,0.7539728452874811,0.7143563866247473,0.7755054385456353,0.7154506638979446,1.0
62,2942,5431,0,0,0,0,0,0.3021677419201193,0.2791708583938526,0.1473282435743963,0.2621108379453665,0.3298244786273604,0.254219732486875,0.31174464908053057,0.08626096942800769,0.0
63,2952,40283,0,0,1,0,0,0.20726009949426483,0.23499693657787793,0.33340335205906024,0.20241862937811564,0.22649243796310015,0.47949695655468155,0.4845953442265966,0.04056979978210402,0.0
64,2987,14363,1,2,4,0,1,0.5199729437741726,0.30872516852500426,0.3741750545062257,0.5503377551466975,0.5777503809012083,0.8156685818979597,0.8438737062242745,0.6642525654340345,1.0
65,3017,33857,0,0,1,0,0,0.5563648002200405,0.2986626773085779,0.35755633905672646,0.16884329721380326,0.701008580169554,0.762674732535356,0.8443379699822999,0.36495578123714667,1.0
66,3180,21135,0,0,0,0,1,0.23321058423220453,0.22457942413036774,0.12858166651756708,0.14215341995844105,0.5481570776336645,0.5919928552999126,0.7114034399834123,0.07340621505174345,0.0
67,3212,11567,1,1,2,0,0,0.3130014475409305,0.274819129288358,0.3370426350054123,0.24321337683302638,0.5713624434173009,0.7180859388802541,0.774782569763967,0.7861354225133812,1.0
68,3218,23692,0,1,1,0,1,0.3287344653537112,0.32591850790751353,0.19425908102275796,0.39548297565987417,0.6975213640355956,0.800351971293239,0.7876351916448482,0.0816582160241148,0.5
69,3227,26097,2,2,6,0,0,0.49167749621737555,0.41158679178539687,0.314289920935576,0.2884568124516073,0.6562465592844964,0.5237229062927069,0.5719891118302638,0.6873658520753669,1.0
70,3235,11679,0,0,0,0,1,0.012366097451009424,0.08994993454139198,0.0387733674319722,0.21676715720095605,0.10620882787465165,0.12045668768885898,0.24937634686616503,0.0498622396479456,0.0
71,3248,14281,0,0,0,0,1,0.21814871037258166,0.15236198109009624,0.04441290104693911,0.45437045400288845,0.08028674398634847,0.10909112337716548,0.11935044737704378,-0.006763024273826877,0.0
72,3331,26903,0,0,0,0,1,0.16005249234694824,0.20306244777007393,0.0756876205699644,0.5134392034614957,0.020230024173836767,0.16812697279048758,0.264915436904635,0.015411928060461596,0.0
73,3428,18993,1,1,2,0,0,0.3106787499005188,0.2855653496124068,0.30163971305908055,0.5313865581386414,0.6390642476678611,0.6665970747122278,0.5470301340494543,0.1423615259572794,0.0
74,3431,8361,0,0,3,0,0,0.2022074148529847,0.1537349023271177,0.2657297205253758,0.38844527333248385,0.4000832901432365,0.4706407672492643,0.5235308491534427,0.08368325569144486,0.5
75,3559,32317,0,1,1,0,1,0.42900124283761076,0.31066370964785867,0.248953158702769,0.23956063981657646,0.5134935160368295,0.5978584053137831,0.6133550905775513,0.06654330238046753,0.5
76,3594,19311,0,0,0,0,1,0.12534005456509498,0.1939641901897523,0.16025464307710974,0.19829552910855322,0.47502098456442304,0.5476203622756736,0.6206026906818486,0.6203101174295085,0.0
77,3673,34018,1,4,9,0,0,0.34634413491243854,0.288267327843056,0.35922924581325355,0.244310827444971,0.4571687904376459,0.6142504118737264,0.632040845714992,0.10699910199543708,1.0
78,3723,27016,0,0,0,0,0,0.10765692953109324,0.08149643656182182,0.05719304930315493,0.24848630047750028,0.032116614673620994,0.14062002942068305,0.12944332142627202,-0.025467865259506388,0.0
79,3797,16272,0,0,0,0,1,0.13930115380860658,0.03847688991231706,0.012595724082739852,0.2746517334744737,0.08171809274203726,0.09772367350830606,0.12698207982983173,0.009004337556673278,0.0
80,3845,17441,0,0,0,0,1,0.18559182162072524,0.11758963443862992,0.19209344298523684,0.3117451269051089,0.0758892043223221,0.19176524968077002,0.35007284162146163,-0.01468632605171062,0.0
81,3892,6048,1,1,2,0,1,0.2947571970624684,0.2330672739023001,0.26749687847954584,0.24029643805010123,0.7346995095105474,0.7471112938077655,0.7814109898042669,0.2652925657654205,0.5
82,3896,7301,0,1,3,0,1,0.2284031002219553,0.30112198150818326,0.32430351505161265,0.40479250740725303,0.24638231648733525,0.7112306354669576,0.7284788541620311,0.5472985144587308,0.0
83,3901,18471,2,4,4,0,0,0.3448810867146338,0.39907707072754894,0.3150400727588332,0.3442821402893824,0.697841702786214,0.7768458973114494,0.760597185725566,0.6494777063896202,1.0
84,4075,15897,0,0,0,0,1,0.08154111394000625,0.14301011761293103,0.11297022661264776,0.3312018463818994,0.05853820767973388,0.08941304659153894,0.09697674559823932,-0.00780917743676917,0.0
85,4076,22449,0,0,0,0,1,0.29575713405302256,0.29363216103033046,0.24449753530419605,0.3207202072404548,0.23969049678569496,0.27887375053367064,0.3150012019380811,0.040341457213648624,0.0
86,4105,22916,0,0,0,0,1,0.21313879618801293,0.08839568738699012,0.039289087663355926,0.2843343365224882,0.0781242622314435,0.09763197329495991,0.2368331462243154,-0.023791580681749712,0.0
87,4122,22020,0,0,0,0,1,0.02927295629458748,0.09448360989897148,-0.011005017956990751,0.3818573932854744,0.016356151878408547,0.03561036176550659,0.11972357278846088,0.010220170694057326,0.0
88,4135,24721,0,1,1,0,0,0.264893414380278,0.34297496456071574,0.3568137303533341,0.16273604635262598,0.694249267097669,0.8104451934024761,0.8351388611016904,0.5908358514414103,1.0
89,4328,6740,0,0,0,0,1,0.2161650589154068,0.11425071711035159,0.14961076021263883,0.07855154169998095,0.2136772420993319,0.21620082145770259,0.2721023381639234,-0.04471956605264371,0.0
90,4395,36964,0,0,0,0,1,0.2809305772069264,0.27914810816406094,0.12871829847898317,0.3430227992912863,0.6241346835997439,0.6688240427179006,0.7545259208450492,0.37795779203680746,0.0
91,4400,34598,1,3,5,1,0,0.37681299272995206,0.3345657220666606,0.5315974191715116,0.2720507979618294,0.7027120467255582,0.80700563413943,0.9183742393411807,0.6468132767962319,1.0
92,4424,19110,0,0,0,0,0,0.10629353038421378,0.19738006268455355,0.1835555779109308,0.34226406203721965,0.15597785597354002,0.3765587861391601,0.5349038323233541,-0.04051534252383178,0.0
93,4475,28180,0,0,0,0,0,0.36179478840778045,0.3916557804943738,0.3128297457624824,0.37729496245954675,0.5628137879712336,0.5805313172120775,0.6696833022790426,0.5562441414918482,1.0
94,4478,13157,1,5,5,0,0,0.36884194232057,0.4275088070178805,0.3727764622556571,0.28366537146150095,0.7338797896572634,0.8187718576781102,0.8333265948627162,0.6912540105542633,1.0
95,4510,16030,0,0,0,0,0,0.1944501941739492,0.10749383858814873,0.06863909164371337,0.3691264290593286,0.18720285359050554,0.2813625250332029,0.2699529721797648,-0.013055358327687665,0.0
96,4510,20545,0,0,0,0,1,0.26457724082858947,0.16462194435141086,0.08275329414452945,0.28022539726401324,0.15625954170599998,0.10868176128044241,0.2494522179695034,0.03251384401024022,0.0
97,4519,39762,0,0,0,0,1,0.10660231545031544,0.04480303930235956,0.008934992747360829,0.32396578527923614,0.1792919596594043,0.2189610165312523,0.3133202428882905,-0.04262323748305849,0.0
98,4551,12774,0,0,0,0,1,0.2379833854038928,0.2644941258640116,0.2690810390405265,-0.026763628987140523,0.4718436644825254,0.734333956748438,0.8267459500448717,0.17106456954212582,1.0
99,4552,17015,0,0,0,0,1,0.2463610726287266,0.20472812044267827,0.17037058231414323,0.4198824400161909,0.6037748574356269,0.7269957484299346,0.7650057518711493,0.09551491279521646,0.5
100,4723,11958,0,0,0,0,1,0.22129734329355424,0.07500276505608922,0.01548056110902361,0.43221366935051925,0.08215584545329335,0.20776221328920313,0.3294865017208543,0.005444392197838729,0.0
101,4736,5551,0,0,0,0,1,0.08590089255158224,0.12753680043630244,0.08972879066366339,0.3160696915302574,0.1584362574493428,0.17775483098272965,0.22242535978651157,0.050517028912663256,0.0
102,4739,10109,0,0,0,0,1,0.17916008684701115,0.16803440467253175,0.12107178252947244,0.3703243183676963,0.3665329095481849,0.5157808826637842,0.5015000694217245,0.06147960588606638,0.0
103,4743,6184,0,0,0,0,1,0.24325853371329403,0.23281444386669686,0.14016689171856758,0.3144476007004793,0.04918349066553481,0.2697454620829004,0.3628246280020259,0.035099930776952074,0.0
104,4743,20021,0,0,0,0,1,0.0929368135260854,0.060166352848499444,0.002784109073826249,0.3093154919281528,0.05085919765715138,0.07262629768564471,0.1470858860788209,-0.03739132007928887,0.0
105,4808,22221,1,3,4,1,0,0.31786206171059206,0.3473094512934056,0.4039534994430239,0.4486949402071034,0.5592792716358463,0.7656881703292486,0.8383513235393482,0.4340219797117403,1.0
106,5007,25085,0,0,1,0,0,0.048248854186501426,0.09383010133465128,0.13335093159666989,0.2746456638777972,0.2445537445929552,0.3919263130732426,0.5638560778321118,0.061941569279383664,0.0
107,5007,44489,0,0,0,0,1,0.10419896985350513,0.20673775550594162,0.12968082260020353,0.32692767496258207,0.19194445355104298,0.4532387769204947,0.5263862360742556,0.03123448030378568,0.0
108,5051,27269,0,0,0,0,0,0.45213306201039805,0.43718469015161243,0.36201862793039713,0.5211024779328175,0.7684217246063946,0.8337250270936594,0.8326699403511988,0.5901744190503304,1.0
109,5162,11463,0,0,0,0,1,0.17990436064037746,0.07506721082122567,0.13277482090209686,0.16252680801434333,0.11591313285641106,0.20367100752228381,0.21851088598079277,0.06036099764148668,0.0
110,5223,9840,0,0,0,0,1,0.24704339802364395,0.14211424071207718,0.13417255567210243,0.30502299421668166,0.12133582813320201,0.21339304134164966,0.2731417426726654,0.025926326197644452,0.0
111,5255,25574,0,0,0,0,2,0.24904192503461808,0.19716707692054647,0.26047899114504774,0.3770363386970819,0.44860870017718946,0.4886380637661595,0.5337583698358583,0.11116665287154595,0.0
112,5273,39654,0,0,0,0,1,0.3013674937480623,0.2627311902767942,0.03626306513064763,0.29436645928419464,0.013739179883262717,0.09365468116017964,0.13460499227263917,-0.04315313224071385,0.0
113,5336,9030,0,0,0,0,2,0.26600477804532974,0.30488885188054987,0.20578726606549633,0.4878920191004038,0.03661047923160521,0.07781539925121944,0.1310316501114365,0.010083192952759001,0.0
114,5347,23657,0,0,0,0,1,0.18326695525908457,0.17675229830243222,0.13050618474820275,0.3571320815239034,0.03217517012191225,0.13808473832832896,0.19534069112556315,0.029794212772707333,0.0
115,5379,40730,0,0,0,0,1,0.2584068017076896,0.2069327140518683,0.16844131974810733,0.4329729813523201,0.4934951578014644,0.6402731437665927,0.5851718186243298,0.11770495251847266,0.0
116,5446,8679,0,0,0,0,0,0.3154985029665326,0.29082627636684977,0.21131752091953532,0.05089481354704649,0.06814995339174476,0.05056207656420007,0.1708842560988331,0.00976356390690116,0.0
117,5458,21578,0,1,1,0,1,0.3591848353749283,0.22883083219394088,0.210758098395811,0.21936934259269722,0.42201586442311,0.4792696312653369,0.5923220132138077,0.019351276978971287,1.0
118,5496,28119,0,2,3,0,0,0.43228278148126403,0.36168742164472417,0.36228390564720203,0.36141593702268227,0.5399626395051738,0.7567135107175953,0.8121783735490397,0.6935035342043103,1.0
119,5540,23054,0,0,0,0,1,0.1689762354479543,0.1319723202160649,0.10572224182137678,0.07175957907863431,0.15374202490780478,0.2629669340003009,0.3331848242810356,-0.0026025249664628674,0.0
120,5542,10190,0,0,0,0,1,0.12216921628101116,0.11836160332415976,0.10236570181545246,0.1389698455433307,0.07911384702789366,0.17848978761087952,0.29347984472846644,-0.0005847344764684376,0.0
121,5551,6270,0,0,0,0,1,0.14610706448761057,0.11967045111357358,0.024731259175884444,0.23907650577246542,0.01689953360779618,0.08571836043772976,0.10834561513664955,0.00431912273850488,0.0
122,5565,5634,2,2,2,1,0,0.37560421919219555,0.34316223270642104,0.3735182393155775,0.2404608865259049,0.8299276305471246,0.6862667801351892,0.8015440692196943,0.48554817322733757,1.0
123,5633,13621,0,0,0,0,0,0.21108303115695387,0.27000030247130696,0.2607157243592133,0.10948971959650836,0.3403031265934968,0.3473055149686426,0.33667090978192604,0.01959426870207932,0.5
124,5655,9212,0,0,0,0,0,0.14672147030145027,0.10627730253943565,0.10402753163378745,0.43691109891550745,0.12441735806523038,0.27380093613823925,0.3859456163093969,0.053747870619895166,0.0
125,5667,25257,0,0,0,0,1,0.30534763588419256,0.4174562961099441,0.4121549960232138,0.2935675592056013,0.6939596978149098,0.6931738079200181,0.7087513661576117,0.41573881220379666,1.0
126,5701,18199,0,0,0,0,1,0.1950683310511621,0.05102580542727771,0.021731936642855297,0.23819625733553956,0.11524478723023551,0.16775885490658288,0.2709233608753118,-0.05436805256758892,0.0
127,5809,15236,0,1,1,0,0,0.32904220006150375,0.3315768226027608,0.24294520618100315,0.4166141825931069,0.3696947168173128,0.5913123181065798,0.6852301835961934,0.2735921316257157,0.5
128,5819,30895,0,2,3,0,0,0.4020963860865503,0.31783588236159455,0.3759119332920223,0.2796018573617953,0.8365298262255035,0.8448476941126895,0.8898104921447257,0.8471490290408532,1.0
129,5887,21739,0,0,0,0,0,0.1262960017828142,0.08537217866665503,0.07022996410837243,0.03357926166923443,0.005841351558047759,0.16731279119455736,0.15751982135235926,-0.02802292506030462,0.0
130,5897,25046,0,0,0,0,1,0.05978397870373019,0.08880515676821922,0.038176935373903764,0.4141810234644381,0.18358965384692852,0.29417529032286616,0.36621234234414846,0.03053289684962121,0.0
131,5899,25947,0,0,0,0,0,0.07213933927811061,0.0740128178846991,0.07842488932802197,0.03766055228480064,0.07828620776054847,0.18271755686815438,0.27693754603612936,0.0187261852737247,0.0
132,6050,13876,0,0,0,0,1,0.07887394479931795,0.11893452907663703,0.14109862592003897,0.3397587520711678,0.08848183631155292,0.14416371672641232,0.2649033095277588,0.0024765938482818745,0.0
133,6055,6158,0,0,0,0,0,0.12121990418465939,0.23109443878740232,0.08041009935733662,0.3186649088297987,0.0371563338251047,0.08338848123076434,0.11076315609769816,0.03210307963242856,0.0
134,6080,39415,0,0,0,0,0,0.25018223429914976,0.14478632393316393,0.026488561368754795,0.21356526489221464,0.08173510082341831,0.11441935303224395,0.1514218631441455,0.0029068124635658645,0.0
135,6092,19255,0,0,0,0,0,0.32637818335714386,0.24715576837837994,0.3481008506022524,0.38263466655862366,0.5204737251236633,0.3058422190392587,0.5071855359622089,0.7986795310758901,1.0
136,6147,14218,0,0,0,0,1,0.23257049140000743,0.17884708890474207,0.17815944612824355,0.09263918555229998,0.11561402558965628,0.2508017047124609,0.35557230011025903,0.05761287405754042,0.0
137,6170,13163,0,0,0,0,0,0.17019783722090814,0.16063016077468942,0.13619113885227743,0.289277902100033,0.08600027709372202,0.15467515987665384,0.1840576075544827,-0.02259218968875716,0.0
138,6241,20284,2,4,4,0,0,0.3113434411855194,0.3576957819991774,0.27588576281324884,0.1920976412361333,0.6970642775301839,0.7600569088662406,0.8113663936948603,0.4822007455541091,1.0
139,6387,40475,0,0,0,0,1,0.20058084356128877,0.2155631188421093,0.15768573758395235,0.41703302682818466,0.35185562006647164,0.31594056754825806,0.30930513817237215,-0.03508222902599135,0.0
140,6501,16564,0,0,0,0,1,0.2174694970146167,0.27704207090910266,0.05603123813741519,0.46736250224955567,0.034937041043711405,0.10530417773155047,0.20215970611435072,0.034083684246591216,0.0
141,6566,32413,1,3,9,0,1,0.4048993044881355,0.3952106068239243,0.3998059646581331,0.1980154102435217,0.6644771870322108,0.7788689429150522,0.8757177667652036,0.17274409418680756,1.0
142,6612,6826,0,0,0,0,0,0.21476586105092596,0.1381374662581536,0.03469873350060473,0.03067636502882465,0.495295962505983,0.6423436393271366,0.6207718741889472,0.02088460152668464,0.0
143,6632,27844,2,2,3,1,0,0.4840065611084175,0.3466091002175723,0.4924371688467536,0.3368883650184922,0.6737373189055547,0.5979721975157578,0.7808071377717969,0.6700790274885915,1.0
144,6669,16956,0,0,0,0,2,0.2302296758545422,0.25291870095376534,0.11112586324797785,0.18744991928973082,0.6785332675775804,0.7043055433539038,0.7455172397136953,0.019893813789313968,0.0
