,SCO_AIN_ID_1,SCO_AIN_ID_2,SCO_CW_SUMMARY,SCO_CW_SUMMARY_2,SCO_CW_TEXT,SCO_CW_TITLE,SCO_DAYS,SCO_D_SUMMARY,SCO_D_SUMMARY_2,SCO_D_TEXT,SCO_D_TITLE,SCO_T_SUMMARY,SCO_T_SUMMARY_2,SCO_T_TEXT,SCO_T_TITLE,SCO_USER
14,330,15479,0,0,1,0,3,0.3439411796199926,0.2903698853137917,0.27642225383827856,0.603826496336473,0.4768132699775842,0.4868931668042953,0.7867693654791603,0.054187852034669554,0.0
15,332,6905,2,6,6,1,0,0.2957808493819069,0.3424810267110716,0.422413818835338,0.47268124061696776,0.19576102834671943,0.6131510242346705,0.6749417162524236,0.1191266314787689,1.0
16,370,28488,0,0,0,0,3,0.4166590393626607,0.3165800919871812,0.30304393423444986,0.31748556133705563,0.09754343107061203,0.18375222677097763,0.24583265674798643,0.04772096736548706,0.5
17,372,17763,0,0,0,0,3,0.5088627468406965,0.27545243662941626,0.3674174824023996,0.23071810708992369,0.38472008137640945,0.2882459516403733,0.39736199734421085,0.08995991220312682,0.0
18,382,26030,0,3,4,0,0,0.42878125507964215,0.3672546835799628,0.39011041404263275,0.26257523034341057,0.7001346266631561,0.810440793790447,0.841694507821293,0.7115894767957743,1.0
19,391,14212,0,0,0,0,1,0.15972271623842518,0.3006820838001358,0.23846941856189685,0.49638559773940993,0.33687323399444613,0.36634527477860646,0.37976839308827226,0.0802800852119513,0.0
20,393,39108,5,5,10,0,0,0.48132808650185815,0.5020668533420537,0.47203197268013486,0.27735352746077035,0.9083868826224466,0.933968804825238,0.9294846156891062,0.45333275214295726,1.0
21,407,13621,0,0,0,0,0,0.3190018343991031,0.2630546637589065,0.24441241374397088,0.30458444315462774,0.6868646234865883,0.6739112089945863,0.7411194046400547,0.5989332796697764,0.5
22,439,37192,0,0,0,0,0,0.3720280466881917,0.29110282972974433,0.20884105630854788,0.41726212701522175,0.6606677827158678,0.6781042970950637,0.7037743836374439,0.42048430133331965,0.0
23,463,38638,1,6,7,0,0,0.34629582517971946,0.42017084301362395,0.3979630943217104,0.32335604870018786,0.6863464412510789,0.7933366557678507,0.8306528340270699,0.4539274535237256,1.0
24,464,9258,0,0,0,0,1,0.13903241588206972,0.257596382509048,0.2961480184968555,0.42368603526624693,0.2926336112902322,0.30968453116690675,0.36215692270282096,0.006740346696154023,0.0
25,516,814,0,0,0,0,0,0.2962516199279579,0.4300270565591573,0.25808325589318487,0.3505059127200745,0.3945133126489459,0.3797901351372985,0.2788424356970134,-0.014105291733050682,0.0
26,516,19794,0,1,1,0,1,0.20833396443899266,0.2553267275006403,0.33605598742634524,0.38691395930372224,0.6409504741254276,0.7583774081496065,0.7953407735794314,0.6061508593515184,1.0
27,516,39189,0,0,0,0,0,0.29983936432919983,0.218891798228401,0.14092068712205735,0.4459436838106157,0.6429920118836912,0.6948942718159865,0.7846499980841171,0.4186186304197803,0.0
28,516,42757,0,0,0,0,2,0.23352726234593155,0.2748686232623284,0.3203152960294985,0.2692157439730284,0.5809706891997618,0.8162952422198337,0.7466932188665578,0.6677328644806464,0.0
29,516,44587,0,0,0,0,2,0.260689617238693,0.32608821737313204,0.1977463703049014,0.28723372331836744,0.07778522503484997,0.46451615257584844,0.3648840127373698,0.042502143813026055,0.0
30,525,7579,0,0,0,0,1,0.2893837165033606,0.2797064939107749,0.326277577579133,0.2334164204594758,0.32839973734146244,0.5187643346634707,0.5052412932519028,0.23545885432175867,0.5
31,579,15634,0,0,0,0,2,0.3460722872062517,0.27829455069457315,0.12388829513671287,0.3037080701991401,0.046369217060458365,0.3492268713335362,0.6929405296831608,-0.020029373120670883,0.0
32,579,21162,0,0,0,0,0,0.16161738762087874,0.12881569265890563,0.10072847874324461,0.3347309334384331,0.11247047276259227,0.08572382554755563,0.146301170872834,0.03113260111736012,0.0
33,587,5692,0,0,0,0,1,0.2904651631291769,0.30237110394881617,0.2529425353522311,0.3614546893039467,0.3707829887092974,0.5532697305933378,0.4465387845591593,0.07049602974591253,0.0
34,596,27414,0,0,0,0,0,0.28130532082169,0.3238935351993356,0.2217796606879298,0.5288627124950938,0.06321013331485381,0.07387836507710352,0.20018789934504605,0.009848884217006791,0.0
35,621,31299,0,0,0,0,2,0.34145959888471017,0.24576633390004118,0.24993565083611285,0.3165148561028213,0.06960434422809078,0.12240316011464135,0.12505448628369298,0.0028779481939492854,0.0
36,627,17116,0,0,0,0,2,0.4012730533700887,0.3330721870420571,0.2574070282828327,0.2530735286033156,0.3435655123891999,0.31946866002175617,0.5587445069492731,0.5996524152937245,0.0
37,641,23402,1,3,3,1,0,0.33133923692530687,0.2969825043919159,0.45182886797507554,0.33644923475057864,0.44833116097657033,0.49088600076619215,0.6952021167678831,0.1089961371583541,1.0
38,647,39997,0,0,0,0,0,0.046826364843721116,0.10967706659636495,0.11424502477915838,0.3215890186700877,0.1258856806133552,0.30578374568041944,0.3238634979570134,0.1094662096611684,0.0
39,657,16931,0,0,0,0,2,0.21384140875891372,0.24809028508551315,0.2505411567948114,0.4079535571910503,0.23767475519542897,0.27233885350552733,0.2907159432960751,0.02058956534305331,0.5
40,659,2161,0,0,2,0,1,0.3276027940612796,0.33716443960314324,0.37140237941745347,0.203757685935055,0.8922552281943154,0.8358600399133866,0.8656185381458275,0.48921815573365707,1.0
41,660,30869,0,0,0,0,1,0.38472851296390315,0.24417120336580564,0.027185859201299803,0.43511362634734996,-0.010142636351343767,0.05504311331563543,0.08723997134694103,0.001212210177120053,0.0
42,667,6351,0,0,1,0,1,0.21187281265823898,0.29437639409462635,0.28772314757568374,0.5067178180411203,0.638703613734197,0.6539496880138067,0.7380151392725568,0.6896924821417257,1.0
43,697,19541,0,0,0,0,0,0.34789412873436,0.3418982562643913,0.3743415261269267,0.4717297766213812,0.8089382713733704,0.8475987827164273,0.8751715897818946,0.8524808054327776,1.0
44,717,25849,4,7,7,3,0,0.326763962970988,0.2842682783929974,0.29678850963562964,0.27469403572034207,0.5774500518587224,0.7069727468469745,0.7859239576376292,0.10361590378422274,1.0
45,721,5035,0,0,0,0,1,0.17885505777082353,0.11514656045408486,0.06226884829522138,0.3772153904898432,0.0486689156755338,0.11050204157489449,0.16914603007515666,0.02066015076890925,0.0
46,728,12320,0,0,0,0,0,0.26966651064242875,0.23637034682263264,0.20310362502111012,0.4081454904671434,0.3851801756788255,0.5360555772479583,0.5006894699175485,0.2904901332386567,0.5
47,729,13754,0,0,0,0,1,0.27518997992177663,0.2513104115494762,0.2478108059790849,0.21134339433002242,0.2419031129450667,0.24211044652875047,0.2736069466698082,0.0931635042258051,0.0
48,732,26209,0,0,0,0,0,0.25309742526875695,0.30633877719646474,0.24301643929927758,0.4150780381965574,0.45959002152499034,0.7377008131795733,0.7925177278451937,0.03783814497656721,1.0
49,748,20406,2,4,5,0,0,0.2833248756600376,0.30075629418159244,0.32041390206054665,0.2177425894057761,0.7433219342287363,0.7353878690920777,0.7327600172450264,0.03252701985084879,1.0
50,755,31015,0,0,0,0,2,0.24265654970812012,0.2305128582094388,0.3009947638585633,0.13461044086067817,0.23885809125768398,0.3453066875658457,0.3272540353167589,0.04058221500680519,0.0
51,764,21162,0,0,0,0,0,0.022819325534264426,0.017944428894662516,0.04177008195114851,0.444421389411667,0.07326029606339371,0.1351652859240107,0.23805000023084216,0.03352068737043584,0.0
52,767,13766,2,4,5,0,0,0.32871951133222693,0.37611466090766776,0.3726595084850126,0.34510873933351216,0.5842623912164372,0.7640665197933265,0.7684401131595424,0.3054639903969001,1.0
53,767,43636,0,1,5,0,0,0.1558612956988653,0.3288162833840206,0.34442649193659525,0.3285177200939244,0.6712050931757825,0.7206394663344813,0.7560492155924441,0.21232659340418725,0.5
54,809,18588,0,0,0,0,1,0.2520607504166833,0.20032154248024822,0.23820865947573244,0.5218368179182358,-0.0021177631283029984,0.03796561810021573,0.08960580367206043,-0.03578186872273092,0.0
55,839,22883,0,0,0,0,3,0.1949902045339752,0.35145917082661415,0.29520390613033604,0.5229101702267646,0.6716398687964642,0.6668900739427235,0.5678145603891575,0.002077052910068492,0.0
56,877,34366,2,3,4,0,0,0.347926238417093,0.33012298613335017,0.42235681341708603,0.2983064578360078,0.6141198221049166,0.6397022435581848,0.79085521520058,0.034877595611947934,1.0
57,881,5692,0,4,7,0,0,0.38305680556295446,0.3659966408748022,0.3815795690699436,0.3511953610142692,0.4780931041475901,0.6005916213467734,0.7318243476622741,0.6854464821604068,1.0
58,881,24676,1,2,4,0,1,0.26789457573862685,0.20055631778505134,0.2600517174828072,0.22694507679722187,0.3986317461401703,0.5900255262462191,0.6777179622451704,0.9346992488508661,1.0
59,903,9262,0,1,2,0,0,0.49060400278358496,0.5136133499034227,0.5459359108173008,0.16459664017630146,0.8677962831413402,0.9414498555068673,0.9694618090564733,0.7780216801264808,1.0
60,911,24932,0,1,1,0,0,0.20284803845812338,0.17616929583769902,0.4404746718743078,0.4606059660636532,0.564255606197053,0.6274925726447615,0.7639939784659785,0.9320856887541875,1.0
61,914,6952,0,0,1,0,0,0.2922136789902133,0.2732205401603285,0.3581224168296377,0.27834523984378856,0.6905109475911575,0.6933498569254398,0.8117937285857706,0.7264384620393571,1.0
62,914,39037,0,0,0,0,0,0.2996158027397359,0.27388408091901634,0.25272630376647864,0.32569447019253756,0.6446377740834062,0.7547909742149781,0.8161649912983806,0.634227872126099,1.0
63,918,23646,0,0,1,0,0,0.25110682435465026,0.1721720397845854,0.20903325221073507,0.2677324776459521,0.35930704083532505,0.4545877144850051,0.5070681512747699,0.5057289249142928,0.0
64,921,37104,0,0,0,0,1,0.23481416339166952,0.15318452236992136,0.07294165369591485,0.17986647424574248,0.1679120314815219,0.22816387676562624,0.2850576196405703,-0.0050110403857638805,0.0
65,940,6364,3,10,11,1,0,0.29129661445897026,0.3894300270028625,0.3495746241788169,0.2984869262585611,0.4695036754740716,0.476763391479198,0.5835835260047201,0.2615949763382778,1.0
66,948,35048,2,6,9,1,0,0.29489474300856733,0.34296509675709685,0.4856464641363424,0.409995597354102,0.7412353083497207,0.8037571624994804,0.8461645931877386,0.9237233172962707,1.0
67,954,22766,0,0,0,0,1,0.15368579043007635,0.04519250190803593,-0.009581032386623438,0.33696087546901493,0.0997122408634974,0.20899547114771397,0.24260262304758998,0.019248980835425214,0.0
68,967,21277,1,3,3,0,0,0.5032598261879625,0.38871657418797023,0.39816268449045034,0.4361141562741752,0.6816405075345616,0.7896760024025818,0.838306419456129,0.6797704057093357,1.0
69,967,44823,0,0,0,0,1,0.4807172509695949,0.18846141222843438,0.2045046692798321,0.3187727659781014,0.03250066496478195,0.028913149929423107,0.17269537109040212,0.025503648127127052,0.0
70,973,27525,1,1,1,0,0,0.37842981157084626,0.20763399228544932,0.2916430391050331,0.11525877143133481,0.534929650035721,0.5014042870582127,0.5500682142874738,0.07379831767072663,0.0
71,974,28242,0,0,0,0,1,0.38302831923565,0.22379544958364467,0.19128400829042697,0.45271766312310174,0.42836721503761055,0.38475616674460567,0.490849043253365,0.6091661913596955,0.0
72,976,23936,0,1,1,0,2,0.28913790342221196,0.3307761978404191,0.28991214279520994,0.17896351481853104,0.12048580350452455,0.23764242343593905,0.3967169969840838,0.02721190791678739,0.0
73,984,4474,0,0,0,0,1,0.1738613048092279,0.21100851950966668,0.3075421877017937,0.464920962003763,0.5752582443073807,0.6483793969760725,0.703143987780946,0.6393377507700366,0.0
74,989,15743,0,0,0,0,1,0.14134990950277898,0.24915883399288863,0.26985718776591694,0.33088492011352777,0.17674766791691915,0.30740908017088986,0.34799885264900415,0.01755374706077413,0.0
75,989,17535,1,2,2,0,0,0.11092752668578415,0.2461354067918809,0.30941743964162427,0.09898436888242035,0.4086879046269364,0.452577025625389,0.6247609633763701,0.16299658306989262,0.0
76,1007,4029,0,0,0,0,1,0.40925041738306034,0.3048781716682143,0.2767954021375978,0.41533090133293293,-0.0009370143180275348,0.12626550377686913,0.10500963131170352,-0.007047887316533004,0.0
77,1011,43280,0,0,0,0,0,0.2881962998115892,0.3031811229019905,0.21921692016336786,0.21088519970587397,0.27482390401992807,0.5828633578465019,0.6827868100531178,0.0815816947335129,1.0
78,1052,14847,1,2,2,0,1,0.5001906651420276,0.4270643184885641,0.41113913866292984,0.306286156103561,0.6671836991914726,0.8167559712390119,0.8192745993198508,0.40975528604019573,1.0
79,1073,7098,0,0,0,0,2,0.32885424900158733,0.24699913977463567,0.27101861415083917,0.32744158725949624,0.026480280942377647,0.07494331865793036,0.08616565733993291,-0.0027765088741288357,0.0
80,1082,27311,0,1,1,0,0,0.25499158269448,0.3133255342531931,0.25603024473369584,0.20247057570380517,0.1281386493293361,0.2401333841923338,0.3112687766367648,0.1177330371846274,0.0
81,1104,27155,0,0,0,0,2,0.2667577843432485,0.44184128632643616,0.23679655354760962,0.389637431806948,0.14733635310248536,0.3048621065426902,0.24992538108306206,0.18447954292148783,0.0
82,1105,37775,0,0,0,0,3,0.21714823565118807,0.22349770513079842,0.18643149922506222,0.1339985978495951,0.08975746202277911,0.18881121127355122,0.23960087190427087,-0.029783141759842438,0.0
83,1117,20989,0,0,0,0,0,0.2114982076458051,0.26288265926246207,0.19079744290307427,0.22771694539641282,0.04082756517884986,0.20748033106881147,0.2283288362044335,0.01237137526445942,0.0
84,1118,23390,0,0,0,0,0,0.3865667130921395,0.2744091706257666,0.2243870712700384,0.008750735664508139,0.6304959312559113,0.5866927293207692,0.6150766261757183,0.8138891493714483,0.0
85,1135,19753,0,0,1,0,1,0.2631144379024253,0.314958531568931,0.2546992986592821,0.4608927180348357,0.3301765423743199,0.3207391236256603,0.4132305525981627,0.02226066565097566,0.0
86,1191,8432,0,3,3,0,0,0.2727096623284835,0.4011675808398416,0.4051707550565409,0.3271688647805536,0.7001420823619089,0.8719019992309331,0.8900913098143441,0.5186926021985914,1.0
87,1191,20218,0,7,14,0,0,0.4621301428899627,0.47233934426070956,0.48143640796343307,0.35053852657442497,0.6325693213716325,0.8943958147079367,0.9272426769127902,0.471501496703898,1.0
88,1207,20533,0,0,0,0,0,0.26542752201658126,0.2924102109884735,0.16816217836598008,0.43087025022777736,0.6374417796798183,0.687592945784135,0.6789663752590046,0.4870254264195616,0.0
89,1229,20586,0,0,0,0,1,0.0867738709942669,0.032244889736932465,0.010218416727498424,0.4712260788161807,0.02940851284823029,0.13311215839810414,0.16628066372118533,0.009008709890425869,0.0
90,1230,23549,0,0,0,0,1,0.057339718843315526,0.30973391537124795,0.28607481104908533,0.3884294532865523,0.060425178094445794,0.08571518790667035,0.25713572297047255,0.09004381309352039,0.5
91,1230,36899,0,0,0,0,0,0.14936765548872358,0.2990281144229708,0.273696328948041,0.4599843080506913,0.16311617422391494,0.14557259120615776,0.3732755250732931,-0.011031688491948341,0.5
92,1231,11960,0,0,0,0,0,0.2705788277563781,0.21315010759216405,0.12114073864247586,0.30141013552917906,0.05373510511485631,0.145101110634891,0.21153073413381723,0.0140070347183836,0.0
93,1261,15252,0,0,0,0,0,0.07738187222538534,0.1221014099999729,0.054042588774791414,0.2719963639480383,0.03957955180026988,0.08389846562091602,0.11602456717122206,-0.005763291037510089,0.0
94,1264,8263,1,2,4,0,0,0.20972623077406638,0.30731122657696064,0.4276967851845376,0.20421702583848378,0.7136301095198814,0.7822388984015802,0.8673401949724335,0.03266564200053923,1.0
95,1266,21091,0,0,0,0,1,0.16146200579114758,0.08500400965902175,0.0939219207131441,0.18267125337028234,0.05351212585095514,0.12607827750193928,0.1852520805905506,0.1259289977964474,0.0
96,1267,26272,0,3,3,0,1,0.5278198702888646,0.2790630345451677,0.40631990699046405,0.4896775301656724,0.6243623632342841,0.848468178093954,0.8560355089650094,0.8689074719760468,1.0
97,1271,13854,0,0,0,0,1,0.17983768270957087,0.22245965595767292,0.1688444263866594,0.06842206751134533,0.014141694868380399,0.054954304934643886,0.21682878961044538,0.0127260130856107,0.0
98,1274,6316,0,0,0,0,2,0.2935657260599013,0.2924561429616189,0.3664149899159864,0.3528281183352966,0.39128672163178824,0.47512617465221757,0.6449904828691057,0.40746588011513385,0.25
99,1291,28978,1,1,1,1,0,0.26407695681160537,0.27235250220478213,0.2866011544096736,0.37293307081423993,0.5920713340002666,0.5428337681013626,0.7306768217005802,0.558000760120342,1.0
100,1307,8403,0,0,0,0,2,0.2771833790649292,0.3565490960523686,0.22139514815109468,0.17908193753040846,0.6085814621322718,0.6313402330357687,0.6826662587791604,0.5309578034521045,0.0
101,1315,13447,0,0,0,0,1,0.14561551613789006,0.15734766299152045,0.12276796772891699,0.2775710809300105,0.21190878770522797,0.4184214336851808,0.4813116622323871,0.006379201497084291,0.0
102,1325,33706,2,3,4,0,0,0.23031977241654703,0.19025221622990568,0.16883063793090286,0.2201832721116205,0.47895007103699355,0.631181542194441,0.7446321141767236,0.2559135150697667,1.0
103,1431,6991,0,0,0,0,0,0.29764208317057317,0.3282547849196471,0.3788881743050132,0.5126772843059844,0.6351631975942439,0.7624231949397609,0.8840383594245512,0.5538564971463862,1.0
104,1431,20649,0,0,0,0,1,0.4296027680932058,0.32700006265029496,0.24959974561808798,0.278588990396244,0.4400406537406305,0.5861341464969154,0.7150657776863956,0.36692144402216353,0.0
105,1444,36844,3,3,3,0,0,0.3842924789342988,0.4951981107263386,0.5251303789671559,0.33932169474018126,0.6986457825534949,0.8587468460771388,0.9112698336920967,0.6497936176795277,1.0
106,1460,19026,0,0,0,0,1,0.20174730957274561,0.1949723293313539,0.3123034527517907,0.4434102723718013,0.08419683863681282,0.21742274076622736,0.27105067797815297,0.0382449199164926,0.0
107,1468,28256,0,0,0,0,0,0.31543686498734635,0.3723406394639589,0.33831457836995843,0.08210362845178565,0.7425850449645032,0.8194912231423088,0.7591566383613422,0.6760531080456124,1.0
108,1490,20424,1,1,1,1,1,0.25340669500424157,0.19425430416586625,0.24359659186474827,0.3086673305186646,0.6062872386483171,0.5348896892807853,0.6886058059517339,0.07127800831704213,1.0
109,1511,32386,0,0,0,0,1,0.21413328298457812,0.12803399857791742,0.19507959466446934,0.3274724922368735,0.5269684249455502,0.6316781332495622,0.6733322247592752,-0.011499244882605621,0.0
110,1524,18974,0,0,0,0,1,0.2510738793980204,0.30380299231686525,0.2610720077599326,0.2131094723264111,0.1477589163460617,0.15722530654266703,0.14575462143201634,0.020706425251640313,0.0
111,1531,27311,0,0,0,0,1,0.3995981966136921,0.2020670009402997,0.2964344685407109,0.39084664029886074,0.0664304480192893,0.11650449269097765,0.24041844965573353,0.03292887220394507,0.0
112,1565,36968,0,0,0,0,0,0.1752106409976935,0.2877761938149066,0.26406596532863313,0.25315778002885925,0.01869212292665809,0.13885230764184453,0.16917213891846963,0.009997387044973681,0.0
113,1566,36965,5,18,32,1,0,0.3941662011394504,0.4949965195753041,0.4681390675111301,0.282036551995817,0.9305515013602577,0.8533979874893621,0.9549973205278284,0.9870124714501385,1.0
114,1590,24096,0,0,3,0,0,0.3472654497788421,0.2652564928587786,0.322444651688018,0.22034095828421635,0.8016750169587943,0.8376986813216494,0.9137783288083069,0.6509947917764001,1.0
115,1594,10348,0,1,2,0,0,0.1978568007119929,0.21746090182054567,0.22966421078335764,0.28122269162596203,0.21755000362867394,0.5272396838141542,0.5193713198367816,0.0775007992312286,0.0
116,1603,36964,2,7,9,0,0,0.3635147113806312,0.48356056480516496,0.4693691934300039,0.32878506904443505,0.8265383202505292,0.7781898649739305,0.9068554764895487,0.5980425960235407,1.0
117,1609,43566,0,0,0,0,0,0.23058581490532098,0.2524161820265685,0.26958887666827946,0.21433226169429587,0.2285066118042588,0.27378737744142634,0.343678332939229,0.01784793408764948,0.5
118,1610,11646,0,0,0,0,0,0.20153853145485387,0.07841508599522225,0.10023931577600823,0.05239216413634438,0.21439973078870372,0.2971638528997083,0.3839269276000167,0.0526277246934024,0.0
119,1619,15454,1,1,1,0,0,0.3761945785840499,0.2061403285888384,0.3172431125889879,0.5221750197560941,0.7185614550473168,0.7331682803839094,0.6595102544464531,0.3022506478185775,0.0
120,1619,28747,0,0,0,0,1,0.2579010326662601,0.2749919083231725,0.33601984937882845,0.46312847024546855,0.7736246091543074,0.7697756906549484,0.7879924649916116,0.6770508285451255,0.0
121,1628,34489,1,1,1,0,0,0.4678471728926986,0.30914801684562954,0.47848895216183823,0.4315833623373113,0.46044022482706404,0.4358732911810216,0.6413657419811771,0.4904308254835773,1.0
122,1628,34526,0,0,0,0,2,0.24385760225193082,0.009370277209040306,0.235589070624116,0.1786584210235709,0.02390798683439988,0.06829412648233583,0.07896758963626113,0.011223814423056817,0.0
123,1631,19489,2,4,4,0,0,0.2920177719001119,0.34227310603356753,0.283858231687399,0.4217402673917871,0.7658707602366145,0.8262702260576178,0.8214902911631112,0.37824164184516973,1.0
124,1662,18057,0,1,1,0,1,0.38064812955256055,0.19821503213027425,0.2928000672521241,0.3761608261103039,0.06604460268127106,0.2234893814231672,0.23381205503145017,0.015379609103295125,0.0
125,1667,4119,0,0,0,0,0,0.26443340215858735,0.20252793346881687,0.14127764670636894,0.3492818462822277,0.2761990996390611,0.2377883151046214,0.4083138450203791,-0.0010589558292158144,0.0
126,1667,32210,1,2,2,0,2,0.2918386070588447,0.3056260223600671,0.23158860541027884,-0.05523700476880045,0.6250493452998949,0.8274457352676501,0.8456663647062066,0.6127048997816233,0.0
127,1686,11570,0,0,1,0,0,0.18239168720789495,0.027828761186217372,0.10868324368809565,0.12372786068087581,0.04022362835978851,0.15420514309176409,0.18259371486394796,0.035841137699470345,0.0
128,1693,17938,0,0,0,0,0,0.23500980396540316,0.23077273354013628,0.21875219550894978,0.06859536500289695,0.15603524372230254,0.2704422006575876,0.24732332457969056,0.05810040761898187,0.0
129,1698,3579,0,0,0,0,0,0.2724162955645414,0.17391122552888558,0.20045204078329593,0.4771984389693935,0.6483519793414352,0.7204691257898963,0.6534535995823342,0.46808172101646467,0.0
130,1741,35328,0,0,0,0,0,0.3404610947332492,0.2738054577939424,0.2539484963048806,0.2552640061586078,0.21267283997754483,0.10839486008598387,0.13048449421850047,0.026334522411908076,0.0
131,1762,3563,0,4,6,0,1,0.37791666544339125,0.4666339427535533,0.5668554570368001,0.32122543333558917,0.6470629525175372,0.8699157860747195,0.9241009455455469,0.4867866473124912,1.0
132,1770,3053,0,0,0,0,0,0.21347131658173896,0.22171905145845566,0.25488357081120533,0.3559274875567039,0.16350703804198202,0.16467135844840658,0.18386450684377195,0.058330525720985446,0.0
133,1799,11314,0,0,0,0,0,0.1409369251748795,0.3449410196064032,0.2753472933634812,0.35197969959025777,0.5718197737237717,0.5932963909684079,0.6301015087933812,0.13693601738990985,1.0
134,1800,9078,0,0,0,0,1,0.237270662174871,0.18702242929679969,0.05089228730829952,0.3764059384320946,0.029122354844635746,0.1423690940222677,0.21755633188074758,-0.0023419431816725615,0.0
135,1830,27440,1,3,3,1,1,0.19795963055140217,0.32682246325305864,0.26100945075362286,0.4415456464269267,0.3528922645789107,0.4474010555245104,0.5436944026831343,-0.039714018163151524,1.0
136,1852,43083,0,1,3,0,3,0.25141810412210763,0.263819891826646,0.29279052179772413,0.3639431553498445,0.39313321402374424,0.5198627509612099,0.5345195056398357,0.5746041750052764,0.5
137,1859,11617,0,0,1,0,1,0.35865855885837006,0.2076568462995354,0.26616705700786825,0.3612420571545718,0.5597281980257198,0.6159381218216249,0.7523284053221893,0.532214487628146,1.0
138,1859,28108,0,0,0,0,2,0.3853510219384386,0.48215817713502684,0.2655252442840614,0.35602061927591033,0.015386673399008982,0.042485787855725404,0.06444934874158945,0.029294871165014086,0.0
139,1862,39414,0,0,0,0,1,0.1517443196608948,0.1414310112463087,0.09439316263014143,0.12845209587345632,0.20996712039266743,0.26292930694819394,0.33235774476072316,0.022187337608107385,0.0
140,1896,24906,0,0,0,0,2,0.31837442700902346,0.2980702945944428,0.16175437771356582,0.20079370401292623,0.20523916413026727,0.1967164797094889,0.23625956811663593,0.08777283375964541,0.0
141,1897,21400,1,1,3,1,119,0.2891447459668255,0.3391159008468889,0.3917540993213637,0.06249246018262603,0.5017370569445319,0.5695742275023379,0.8141257632886711,0.4703935540595553,0.5
142,1898,33494,0,2,5,0,0,0.22530191779179426,0.38004959888339684,0.23058898066042183,0.5030809087009801,0.6953051908116108,0.8279160927338123,0.8734542448586298,0.6086057970605021,1.0
143,1904,13244,0,0,0,0,1,0.21206928510181033,0.16706916204032654,0.07732041906064806,0.27516297307466053,0.6172359467828092,0.7206459132697319,0.7600380118340784,0.505121348572827,0.0
144,1905,14253,1,2,2,0,1,0.3117018667428685,0.24478227598359278,0.2989667602217862,0.27111648313500236,0.788181413741381,0.6611450050292056,0.7344015284986922,0.7555641680356905,1.0
