,SCO_AIN_ID_1,SCO_AIN_ID_2,SCO_CW_SUMMARY,SCO_CW_SUMMARY_2,SCO_CW_TEXT,SCO_CW_TITLE,SCO_DAYS,SCO_D_SUMMARY,SCO_D_SUMMARY_2,SCO_D_TEXT,SCO_D_TITLE,SCO_T_SUMMARY,SCO_T_SUMMARY_2,SCO_T_TEXT,SCO_T_TITLE,SCO_USER,SCO_PRED
34,1799,11314,0,0,0,0,0,0.17590958418829686,0.3545979303952512,0.2643208410366202,0.2208225315078345,0.5592261455746041,0.6104908240512565,0.6330030494760495,0.07790614467140182,1.0,0.7412710785865784
35,1800,9078,0,0,0,0,1,0.14079785431645406,0.12133918804735876,0.0532291248728224,0.4136142281758353,0.04675431051755947,0.15104784115485725,0.22684013587717294,0.00480439382877555,0.0,-0.02074950933456421
36,1862,39414,0,0,0,0,1,0.16947713002426756,0.1241996311737974,0.06084180589590725,0.09533436602287222,0.20710969805153312,0.273478515697236,0.3458925480920456,0.026270636894355444,0.0,-0.01891988515853882
37,1898,33494,0,3,5,0,0,0.30553982081305825,0.3368846190255577,0.2942362930417212,0.4094276022662716,0.6983328023726698,0.8340622608008254,0.8776380059453021,0.6248941623397422,1.0,0.9591579437255859
38,1920,28390,1,3,5,0,0,0.2882622481316195,0.3329496383878389,0.3150039310405463,0.3972950503161521,0.4612117126435609,0.6123479781864775,0.6808400890807764,0.2377664452410351,0.5,0.8638947606086731
39,1935,22705,0,0,0,0,1,0.2841866962844745,0.2575500395921391,0.16813518620522855,0.23898926024306955,0.3748688440958853,0.42869629805342696,0.3908036323955708,0.12863802994986892,0.0,0.05352643132209778
40,1964,11606,2,2,2,0,0,0.3400112724705745,0.28002731437215955,0.4263961822619725,0.43737300666321705,0.7976404150565021,0.6966946921406805,0.6873607478399002,0.8581065911581118,1.0,0.9205247163772583
41,2023,9380,3,6,8,0,0,0.18484206653708246,0.3456807799676819,0.4707717652726726,0.23613545715561146,0.437772721921668,0.5692269515349454,0.5957032628245706,0.03626083800494294,1.0,1.0032079219818115
42,2033,30778,0,0,0,0,0,0.2005774475055153,0.19065017491608144,0.18281894576761487,0.3019269292427861,0.10899181917421066,0.12548372971083546,0.16075160015356366,0.03799506822799886,0.0,0.0469992458820343
43,2053,14467,2,4,8,0,0,0.3703680071046257,0.3086384419465383,0.4301386524000829,0.37433038322635387,0.6790579452764982,0.852267477546895,0.8992312229410955,0.2879069086056677,0.5,1.0030195713043213
44,2076,43401,3,3,4,2,0,0.2589487439090796,0.3333029320331842,0.3864319060397284,0.24566300863365206,0.4542067834014682,0.5094138411112197,0.5479558739067363,0.4748198366986288,1.0,0.9389162063598633
45,2220,27140,0,0,0,0,1,0.09295835481302006,0.13821257089960204,0.057671221448705436,0.35184847345261044,0.14786194472667305,0.2867045852858802,0.36048807380175374,0.0413964211382494,0.0,0.009924232959747314
46,2260,43730,2,2,2,2,1,0.33849291147063765,0.2501543983086873,0.3762298153539163,0.33353972332135384,0.6937576919093069,0.6311869340811412,0.6994748861803814,0.5580618363932667,1.0,0.9410175085067749
47,2285,39192,0,1,1,0,1,0.22194547090984834,0.22135550876934845,0.20269605220146947,0.18441097633403347,0.19636575731017025,0.5537274126353928,0.5989017962721803,0.2945379531761114,0.0,0.09801393747329712
48,2321,11340,0,1,1,0,0,0.3706692239921705,0.37381232015405375,0.349099149672366,0.12335132547515773,0.6070501998834278,0.7087890132886219,0.7181191143997717,0.7876612634973177,1.0,0.9038413166999817
49,2343,4584,0,0,0,0,0,0.11115797229061099,0.09687136832461783,0.062014270291290224,0.3737385478418014,0.1500643793553059,0.3285310423348465,0.4883567084935679,0.048777687815748386,0.0,0.017482459545135498
50,2362,25046,2,6,8,0,0,0.3191149701996253,0.3244737565503941,0.2885038903826912,0.0008761194350448281,0.5667840173222518,0.6939084949240785,0.7112860902792949,0.08474559801636447,1.0,0.9035063982009888
51,2398,9422,1,1,2,0,1,0.2045687082163096,0.23400394149502296,0.21829461982923706,0.3461185229098547,0.6592778231044812,0.7241261094562929,0.7857135598331506,0.8876357969635438,1.0,0.7379776835441589
52,2406,4990,0,0,0,0,0,0.3224397782540694,0.12465854685671285,0.11711134180775808,0.33476685843674203,0.2040176260251232,0.3125634652489746,0.3835717198746924,0.009276246985293756,0.0,-0.005388140678405762
53,2479,20141,0,0,1,0,2,0.3495547891351225,0.32014036372577925,0.2907363897887922,0.2391080026234764,0.3847624214589917,0.29554999285513955,0.529984118196307,0.010211193621401302,0.0,0.082008957862854
54,2524,11424,0,0,0,0,1,0.2040455679253341,0.10843490071995712,0.07677920456797915,0.07190378426950877,0.02079361098165565,0.10404352773099623,0.12485464902928302,-0.00282798043669736,0.0,-0.02474033832550049
55,2573,10615,0,0,0,0,0,0.19915568077890933,0.13948711884073114,0.0996704408994013,0.2803590306336109,0.14856092156418707,0.3937503953255536,0.4666572661831063,0.01079363340194675,0.0,0.003081291913986206
56,2729,4764,0,0,0,0,1,0.19966573420696115,0.1628568016576823,0.07194640851238221,0.39922630673712095,0.05054012603200489,0.0793914653032511,0.16042004690264536,0.060131684319639375,0.0,-0.014651656150817871
57,2780,18492,0,2,2,0,0,0.19999534955186404,0.3685147136840444,0.27838561040725,0.3944877508861585,0.6701233752744364,0.6533607608931058,0.7984284622519305,0.003806253853966026,1.0,0.8225533962249756
58,2809,23657,0,0,0,0,1,0.18938216294891508,0.14772953576525874,0.07608279451807443,0.29942373006403883,0.4359875605051813,0.4225534278609329,0.4912933562724243,0.019605110598744774,0.0,0.08541736006736755
59,2813,20941,0,0,0,0,0,0.12701443529306,0.16859465340474006,0.03897695988494149,0.21834106125664954,0.043578190887917465,0.1897562057122401,0.2366218979191777,-0.0019054128959209574,0.0,0.007620692253112793
60,2925,4649,4,5,6,0,1,0.3175070262700619,0.2408023807719141,0.42508115665921503,0.10138411827891892,0.23363228163924496,0.4681040703228658,0.5631292118903045,0.21191523550663235,1.0,0.8275642395019531
61,2937,4412,1,1,1,0,0,0.3928857599705973,0.3367856796122677,0.2626136653713285,0.2650430637959129,0.7539728452874811,0.7143563866247473,0.7755054385456353,0.7154506638979446,1.0,0.8681250810623169
62,2942,5431,0,0,0,0,0,0.3021677419201193,0.2791708583938526,0.1473282435743963,0.2621108379453665,0.3298244786273604,0.25421973248687496,0.31174464908053057,0.08626096942800769,0.0,0.047839730978012085
63,2952,40283,0,0,1,0,0,0.20726009949426485,0.23499693657787796,0.33340335205906024,0.20241862937811564,0.2264924379631001,0.4794969565546816,0.4845953442265966,0.04056979978210402,0.0,0.4282926619052887
64,2987,14363,1,2,4,0,1,0.5199729437741726,0.30872516852500426,0.3741750545062257,0.5503377551466975,0.5777503809012083,0.8156685818979597,0.8438737062242745,0.6642525654340345,1.0,0.9552178382873535
65,3017,33857,0,0,1,0,0,0.5563648002200405,0.2986626773085779,0.3575563390567265,0.16884329721380326,0.7010085801695539,0.762674732535356,0.8443379699822999,0.36495578123714667,1.0,0.9571680426597595
66,3180,21135,0,0,0,0,1,0.2332105842322045,0.22457942413036772,0.12858166651756708,0.14215341995844105,0.5481570776336645,0.5919928552999126,0.7114034399834123,0.07340621505174345,0.0,0.22628453373908997
67,3212,11567,1,1,2,0,0,0.3130014475409305,0.274819129288358,0.3370426350054123,0.2432133768330264,0.5713624434173009,0.7180859388802541,0.7747825697639671,0.7861354225133812,1.0,0.9865650534629822
68,3218,23692,0,1,1,0,1,0.3287344653537112,0.32591850790751353,0.194259081022758,0.39548297565987417,0.6975213640355956,0.800351971293239,0.7876351916448482,0.0816582160241148,0.5,0.5651915073394775
69,3227,26097,2,2,6,0,0,0.4916774962173756,0.4115867917853969,0.314289920935576,0.2884568124516073,0.6562465592844964,0.5237229062927069,0.5719891118302638,0.6873658520753669,1.0,0.7651926279067993
70,3235,11679,0,0,0,0,1,0.012366097451009424,0.08994993454139197,0.0387733674319722,0.21676715720095605,0.10620882787465163,0.12045668768885898,0.24937634686616506,0.0498622396479456,0.0,0.010537117719650269
71,3248,14281,0,0,0,0,1,0.21814871037258168,0.15236198109009624,0.04441290104693911,0.4543704540028885,0.08028674398634847,0.10909112337716548,0.11935044737704377,-0.006763024273826877,0.0,-0.020610809326171875
72,3331,26903,0,0,0,0,1,0.16005249234694824,0.20306244777007396,0.0756876205699644,0.5134392034614957,0.020230024173836767,0.16812697279048758,0.26491543690463504,0.015411928060461598,0.0,-0.02074950933456421
73,3428,18993,1,1,2,0,0,0.3106787499005188,0.2855653496124068,0.3016397130590805,0.5313865581386414,0.6390642476678611,0.6665970747122278,0.5470301340494543,0.1423615259572794,0.0,0.5427612066268921
74,3431,8361,0,0,3,0,0,0.2022074148529847,0.1537349023271177,0.2657297205253758,0.3884452733324839,0.4000832901432365,0.4706407672492643,0.5235308491534427,0.08368325569144486,0.5,0.5441746115684509
75,3559,32317,0,1,1,0,1,0.4290012428376108,0.3106637096478587,0.248953158702769,0.2395606398165765,0.5134935160368295,0.5978584053137831,0.6133550905775513,0.06654330238046753,0.5,0.6737282276153564
76,3594,19311,0,0,0,0,1,0.12534005456509498,0.1939641901897523,0.16025464307710974,0.1982955291085532,0.475020984564423,0.5476203622756736,0.6206026906818486,0.6203101174295085,0.0,0.12303882837295532
77,3673,34018,1,4,9,0,0,0.3463441349124385,0.28826732784305603,0.35922924581325355,0.244310827444971,0.4571687904376459,0.6142504118737264,0.6320408457149921,0.10699910199543708,1.0,0.9509097337722778
78,3723,27016,0,0,0,0,0,0.10765692953109324,0.08149643656182183,0.05719304930315493,0.2484863004775003,0.032116614673620994,0.14062002942068305,0.12944332142627202,-0.025467865259506388,0.0,0.0029426217079162598
79,3797,16272,0,0,0,0,1,0.13930115380860658,0.03847688991231706,0.012595724082739852,0.2746517334744737,0.08171809274203726,0.09772367350830606,0.12698207982983173,0.009004337556673278,0.0,-0.00010001659393310547
80,3845,17441,0,0,0,0,1,0.18559182162072524,0.11758963443862992,0.19209344298523684,0.3117451269051089,0.0758892043223221,0.19176524968077,0.35007284162146163,-0.014686326051710618,0.0,0.030644088983535767
81,3892,6048,1,1,2,0,1,0.2947571970624684,0.2330672739023001,0.26749687847954584,0.24029643805010126,0.7346995095105474,0.7471112938077655,0.7814109898042669,0.2652925657654205,0.5,0.787265419960022
82,3896,7301,0,1,3,0,1,0.2284031002219553,0.3011219815081833,0.32430351505161265,0.404792507407253,0.24638231648733525,0.7112306354669576,0.7284788541620311,0.5472985144587308,0.0,0.6911269426345825
83,3901,18471,2,4,4,0,0,0.3448810867146338,0.39907707072754894,0.3150400727588332,0.3442821402893824,0.697841702786214,0.7768458973114494,0.7605971857255659,0.6494777063896202,1.0,0.9468698501586914
84,4075,15897,0,0,0,0,1,0.08154111394000625,0.14301011761293106,0.11297022661264775,0.3312018463818994,0.058538207679733875,0.08941304659153894,0.09697674559823932,-0.00780917743676917,0.0,-0.00010001659393310547
85,4076,22449,0,0,0,0,1,0.29575713405302256,0.2936321610303305,0.24449753530419605,0.3207202072404548,0.23969049678569496,0.27887375053367064,0.3150012019380811,0.040341457213648624,0.0,0.06416350603103638
86,4105,22916,0,0,0,0,1,0.21313879618801293,0.08839568738699012,0.039289087663355926,0.2843343365224882,0.0781242622314435,0.09763197329495993,0.2368331462243154,-0.023791580681749712,0.0,3.859400749206543e-05
87,4122,22020,0,0,0,0,1,0.029272956294587482,0.09448360989897148,-0.011005017956990751,0.3818573932854744,0.016356151878408547,0.03561036176550659,0.11972357278846088,0.010220170694057326,0.0,0.003965169191360474
88,4135,24721,0,1,1,0,0,0.264893414380278,0.3429749645607157,0.3568137303533341,0.16273604635262598,0.694249267097669,0.8104451934024761,0.8351388611016904,0.5908358514414103,1.0,0.980882465839386
89,4328,6740,0,0,0,0,1,0.2161650589154068,0.1142507171103516,0.14961076021263886,0.07855154169998095,0.2136772420993319,0.21620082145770256,0.2721023381639234,-0.04471956605264371,0.0,-0.02474033832550049
90,4395,36964,0,0,0,0,1,0.2809305772069264,0.2791481081640609,0.12871829847898314,0.3430227992912863,0.6241346835997439,0.6688240427179006,0.7545259208450492,0.37795779203680746,0.0,0.2516343295574188
91,4400,34598,1,3,5,1,0,0.3768129927299521,0.3345657220666606,0.5315974191715116,0.2720507979618294,0.7027120467255582,0.80700563413943,0.9183742393411808,0.6468132767962319,1.0,1.0169978141784668
92,4424,19110,0,0,0,0,0,0.10629353038421377,0.19738006268455355,0.1835555779109308,0.34226406203721965,0.15597785597354002,0.3765587861391601,0.5349038323233541,-0.04051534252383178,0.0,0.05365869402885437
93,4475,28180,0,0,0,0,0,0.3617947884077805,0.3916557804943738,0.3128297457624824,0.3772949624595468,0.5628137879712336,0.5805313172120775,0.6696833022790426,0.5562441414918482,1.0,0.747435450553894
94,4478,13157,1,5,5,0,0,0.36884194232057,0.4275088070178805,0.3727764622556571,0.2836653714615009,0.7338797896572634,0.8187718576781102,0.8333265948627162,0.6912540105542633,1.0,0.9973607063293457
95,4510,16030,0,0,0,0,0,0.1944501941739492,0.10749383858814872,0.06863909164371337,0.3691264290593286,0.18720285359050556,0.2813625250332029,0.2699529721797648,-0.013055358327687665,0.0,-0.010267674922943115
96,4510,20545,0,0,0,0,1,0.2645772408285895,0.16462194435141084,0.08275329414452945,0.28022539726401324,0.15625954170599998,0.1086817612804424,0.2494522179695034,0.03251384401024022,0.0,0.005997717380523682
97,4519,39762,0,0,0,0,1,0.10660231545031544,0.044803039302359564,0.00893499274736083,0.3239657852792361,0.1792919596594043,0.2189610165312523,0.3133202428882905,-0.04262323748305849,0.0,-0.00010001659393310547
98,4551,12774,0,0,0,0,1,0.2379833854038928,0.2644941258640116,0.2690810390405265,-0.026763628987140527,0.4718436644825254,0.734333956748438,0.8267459500448717,0.17106456954212582,1.0,0.668218195438385
99,4552,17015,0,0,0,0,1,0.2463610726287266,0.20472812044267827,0.17037058231414326,0.4198824400161909,0.6037748574356269,0.7269957484299346,0.7650057518711493,0.09551491279521646,0.5,0.40212181210517883
100,4723,11958,0,0,0,0,1,0.22129734329355424,0.07500276505608923,0.01548056110902361,0.4322136693505193,0.08215584545329335,0.20776221328920316,0.3294865017208543,0.005444392197838729,0.0,-0.020610809326171875
101,4736,5551,0,0,0,0,1,0.08590089255158223,0.12753680043630244,0.08972879066366339,0.3160696915302574,0.1584362574493428,0.17775483098272965,0.2224253597865116,0.050517028912663256,0.0,0.005859047174453735
102,4739,10109,0,0,0,0,1,0.17916008684701115,0.16803440467253175,0.12107178252947245,0.3703243183676963,0.3665329095481849,0.5157808826637842,0.5015000694217245,0.06147960588606637,0.0,0.1265735924243927
103,4743,6184,0,0,0,0,1,0.24325853371329406,0.2328144438666969,0.14016689171856758,0.3144476007004793,0.04918349066553481,0.2697454620829004,0.3628246280020259,0.035099930776952074,0.0,0.005997717380523682
104,4743,20021,0,0,0,0,1,0.0929368135260854,0.06016635284849944,0.002784109073826249,0.3093154919281528,0.050859197657151384,0.07262629768564471,0.1470858860788209,-0.037391320079288866,0.0,-0.00010001659393310547
105,4808,22221,1,3,4,1,0,0.3178620617105921,0.3473094512934056,0.4039534994430239,0.4486949402071034,0.5592792716358463,0.7656881703292486,0.8383513235393482,0.4340219797117403,1.0,1.0127981901168823
106,5007,25085,0,0,1,0,0,0.04824885418650143,0.09383010133465128,0.13335093159666989,0.2746456638777972,0.2445537445929552,0.3919263130732426,0.5638560778321118,0.061941569279383664,0.0,0.013417273759841919
107,5007,44489,0,0,0,0,1,0.10419896985350513,0.2067377555059416,0.12968082260020353,0.3269276749625821,0.19194445355104295,0.4532387769204947,0.5263862360742556,0.031234480303785683,0.0,0.010374575853347778
108,5051,27269,0,0,0,0,0,0.4521330620103981,0.4371846901516124,0.3620186279303971,0.5211024779328175,0.7684217246063946,0.8337250270936594,0.8326699403511988,0.5901744190503304,1.0,0.9895827770233154
109,5162,11463,0,0,0,0,1,0.17990436064037746,0.07506721082122568,0.13277482090209686,0.16252680801434333,0.11591313285641106,0.2036710075222838,0.2185108859807928,0.060360997641486676,0.0,0.00826236605644226
110,5223,9840,0,0,0,0,1,0.24704339802364395,0.14211424071207718,0.13417255567210246,0.3050229942166817,0.121335828133202,0.2133930413416497,0.2731417426726654,0.025926326197644445,0.0,0.005997717380523682
111,5255,25574,0,0,0,0,2,0.2490419250346181,0.19716707692054647,0.2604789911450477,0.3770363386970819,0.4486087001771895,0.4886380637661595,0.5337583698358583,0.11116665287154597,0.0,0.05242195725440979
112,5273,39654,0,0,0,0,1,0.3013674937480623,0.2627311902767942,0.03626306513064763,0.29436645928419464,0.013739179883262715,0.09365468116017964,0.13460499227263914,-0.04315313224071385,0.0,-0.008430778980255127
113,5336,9030,0,0,0,0,2,0.2660047780453297,0.3048888518805499,0.20578726606549635,0.4878920191004038,0.036610479231605215,0.07781539925121944,0.1310316501114365,0.010083192952759,0.0,-0.0320587158203125
114,5347,23657,0,0,0,0,1,0.18326695525908454,0.17675229830243222,0.13050618474820275,0.3571320815239034,0.03217517012191225,0.13808473832832896,0.19534069112556315,0.029794212772707333,0.0,0.021202772855758667
115,5379,40730,0,0,0,0,1,0.2584068017076896,0.2069327140518683,0.16844131974810733,0.4329729813523201,0.4934951578014644,0.6402731437665927,0.5851718186243298,0.11770495251847266,0.0,0.07828733325004578
116,5446,8679,0,0,0,0,0,0.3154985029665326,0.29082627636684977,0.21131752091953526,0.05089481354704649,0.06814995339174476,0.050562076564200066,0.1708842560988331,0.00976356390690116,0.0,0.018066585063934326
117,5458,21578,0,1,1,0,1,0.3591848353749283,0.2288308321939409,0.21075809839581103,0.2193693425926972,0.42201586442310995,0.4792696312653369,0.5923220132138077,0.019351276978971287,1.0,0.5302726030349731
118,5496,28119,0,2,3,0,0,0.432282781481264,0.36168742164472417,0.362283905647202,0.3614159370226823,0.5399626395051738,0.7567135107175953,0.8121783735490397,0.6935035342043103,1.0,0.9873522520065308
119,5540,23054,0,0,0,0,1,0.1689762354479543,0.1319723202160649,0.10572224182137678,0.07175957907863431,0.15374202490780478,0.2629669340003009,0.3331848242810356,-0.002602524966462868,0.0,-0.024879038333892822
120,5542,10190,0,0,0,0,1,0.12216921628101116,0.11836160332415975,0.10236570181545246,0.1389698455433307,0.07911384702789366,0.17848978761087952,0.29347984472846644,-0.0005847344764684376,0.0,-0.024879038333892822
121,5551,6270,0,0,0,0,1,0.14610706448761054,0.11967045111357358,0.024731259175884444,0.23907650577246545,0.016899533607796183,0.08571836043772976,0.10834561513664956,0.0043191227385048795,0.0,-0.00010001659393310547
122,5565,5634,2,2,2,1,0,0.3756042191921956,0.34316223270642104,0.3735182393155775,0.2404608865259049,0.8299276305471246,0.6862667801351892,0.8015440692196943,0.4855481732273376,1.0,1.011816382408142
123,5633,13621,0,0,0,0,0,0.21108303115695387,0.27000030247130696,0.2607157243592133,0.10948971959650836,0.3403031265934968,0.3473055149686426,0.33667090978192604,0.01959426870207932,0.5,0.36921435594558716
124,5655,9212,0,0,0,0,0,0.14672147030145027,0.10627730253943564,0.10402753163378743,0.43691109891550745,0.12441735806523037,0.27380093613823925,0.3859456163093969,0.053747870619895166,0.0,-0.01174771785736084
125,5667,25257,0,0,0,0,1,0.30534763588419256,0.4174562961099441,0.4121549960232138,0.2935675592056013,0.6939596978149098,0.6931738079200181,0.7087513661576117,0.4157388122037967,1.0,0.908987820148468
126,5701,18199,0,0,0,0,1,0.1950683310511621,0.051025805427277714,0.021731936642855297,0.2381962573355396,0.11524478723023553,0.16775885490658288,0.2709233608753118,-0.05436805256758892,0.0,3.859400749206543e-05
127,5809,15236,0,1,1,0,0,0.3290422000615037,0.3315768226027608,0.24294520618100315,0.4166141825931069,0.3696947168173128,0.5913123181065798,0.6852301835961934,0.2735921316257157,0.5,0.6353687644004822
128,5819,30895,0,2,3,0,0,0.4020963860865503,0.3178358823615945,0.3759119332920223,0.2796018573617953,0.8365298262255035,0.8448476941126895,0.8898104921447257,0.8471490290408532,1.0,0.9868665337562561
129,5887,21739,0,0,0,0,0,0.1262960017828142,0.08537217866665503,0.07022996410837243,0.03357926166923443,0.00584135155804776,0.16731279119455736,0.15751982135235926,-0.02802292506030462,0.0,-0.032037198543548584
130,5897,25046,0,0,0,0,1,0.05978397870373019,0.08880515676821922,0.038176935373903764,0.4141810234644381,0.18358965384692846,0.29417529032286616,0.3662123423441485,0.030532896849621214,0.0,-0.014790356159210205
