,SCO_DAYS,SCO_D_SUMMARY,SCO_D_TEXT,SCO_D_TITLE,SCO_T_SUMMARY,SCO_T_TEXT,SCO_T_TITLE,SCO_USER,SCO_PRED
53,0,0.3528923834810101,0.3783821004843845,0.44578383542879796,0.7932877409272933,0.8153660186447176,0.7578072797780352,1.0,1.0050742626190186
54,0,0.31077777694960795,0.252099902042837,0.5732366856959854,0.7850767854779238,0.8247335944151781,0.6270734069786124,1.0,0.9414167404174805
55,1,0.09225047674039603,0.059298002247523185,0.4030408704045232,0.3090402961798324,0.3008984379444335,-0.008309364000858473,0.0,-0.015550732612609863
56,0,0.34840123600562106,0.3434746996137082,0.4696369429223006,0.5663538849521059,0.582959410843318,0.28533369196184305,1.0,0.5616328716278076
57,0,0.3664899452807596,0.4964155780220279,0.4000162565734323,0.820331063113128,0.8476184177881336,0.9229332191011608,1.0,0.9921772480010986
58,1,0.015846314314957387,0.02173689266026549,0.12298406410887865,0.2269572606820383,0.2363703801831372,0.007051108500829956,0.0,-0.006412804126739502
59,0,0.30989608019810944,0.32541490793684075,0.521093590425584,0.8224078073943377,0.8456250175275338,0.6854326047012184,1.0,0.9499988555908203
60,1,0.2857994497602119,0.2358587627512204,0.20576016375067574,0.201424225803264,0.19380382228695128,0.03572334207390552,0.0,0.04341372847557068
61,0,0.2537617794261708,0.29018343327568225,0.12834307681017382,0.5453017877163889,0.5642117215879554,0.08526727169569187,0.0,0.24072879552841187
62,1,0.23822031189586415,0.2033427332279628,0.29188865408405723,0.4854522696041557,0.5078686452338913,0.6132297975855966,0.0,0.06486290693283081
63,2,0.2860030764725203,0.3012131043778889,0.17802654307520022,0.41682031928887786,0.40600282155767387,0.059902180712296874,0.0,0.06488782167434692
64,1,0.26105013352192896,0.25728455033402203,0.3259730133208341,0.7233561137733522,0.7141225362326267,0.6412567319530877,0.0,0.457549512386322
65,1,0.2941071475673628,0.27787388211377306,0.2300012617740576,0.3364611546262629,0.3245621048036635,0.03593574158124452,0.0,0.03323069214820862
66,0,0.3281561399158566,0.3399001071775475,0.186135397187171,0.6183005263340021,0.6318286264290566,0.21344916230258992,0.0,0.7786576747894287
67,0,0.3873824278532989,0.27424226935803153,0.2022686004247988,0.6990212363390703,0.6932459088798242,0.0910451785287021,1.0,0.7945717573165894
68,1,0.4323345540338798,0.4053398408799277,0.3315138131772748,0.8299504073460349,0.8257354992859883,0.4149288777200437,1.0,0.9738495349884033
69,0,0.2276217480153124,0.264942131686095,0.3294976507280441,0.3047723340782371,0.2948205303637196,0.08174489711172969,0.0,0.08852142095565796
70,2,0.2325701292643835,0.2199784776258077,0.3777200286455553,0.23540172161588635,0.25939325124221924,0.1877760627092388,0.0,0.06116431951522827
71,3,0.30173833498338337,0.20529180906289896,0.2294182868681967,0.2584713891643577,0.2388657473652767,-0.04269516626433005,0.0,-0.022472679615020752
72,0,0.2545169741950711,0.1993598843226284,0.23415514804130436,0.2277966318574261,0.20240835199882085,-0.0071278443925854905,0.0,-0.0018500089645385742
73,0,0.2537714037154228,0.2367185871654798,-0.04301275853244471,0.5534821094105086,0.6146508328651359,0.8022807698830344,0.0,0.30880647897720337
74,0,0.4956516205223291,0.3829787629847821,0.3394554357766715,0.8697738972344156,0.8853632755616491,0.5303833928491098,1.0,0.9876238107681274
75,0,0.5316845323259582,0.4935171566756053,0.5708675336249063,0.9310308056060596,0.9311806393992248,0.4916018966026697,1.0,1.0087196826934814
76,0,0.3188944079061967,0.14906033109258576,0.4262471942732407,0.6775810726441724,0.6782480969372678,0.4899577355652387,0.0,0.3016066551208496
77,1,-0.001303940584006227,0.02445142495758071,0.3123821638013843,0.16507747170229173,0.15616810477545226,-0.022599861856801292,0.0,-0.011392414569854736
78,1,0.2417122387953156,0.28462362849431355,0.17259041280215348,0.21246782778718676,0.2326175122885223,0.0726737376374973,0.5,0.13396400213241577
79,0,0.29927773097716404,0.26209983702496864,0.0659848733492035,0.3681899458790581,0.3674019351858187,-0.003367538477218366,0.5,0.025334864854812622
80,0,0.18888722864997848,0.1798565982784107,0.11225434447304364,0.2360984545349701,0.21433881645022024,-0.02498013090895218,0.0,-0.015928149223327637
81,0,0.13727132092618036,0.04668494443562882,0.14644158752274114,0.14198553323154345,0.1310927540577712,-0.004092909554209452,0.0,-0.01157313585281372
82,0,0.4307901791242572,0.4388455178922837,0.3553732521868917,0.8041198646645391,0.8653078025725481,0.025979182938792374,1.0,0.9065266251564026
83,1,0.13321818364163734,0.07408204547491286,0.11463160376724328,0.19568293268850848,0.20104000042637904,0.13687608258773634,0.0,0.03609335422515869
84,1,0.13739242442300093,0.1403183130801736,0.11145250611069768,0.21564545152765915,0.2134709401722163,0.0366651171978485,0.0,-0.003953754901885986
85,2,0.3001187252094238,0.3275860824345149,0.34205018720017016,0.6477615759082661,0.6493538744638653,0.4148021741482921,0.25,0.4858096241950989
86,0,0.34241391177182595,0.230021107402384,0.4637698990918994,0.7074874465260591,0.7349155140574969,0.5672358907665376,1.0,0.7509375214576721
87,2,0.3879096800746557,0.321434298465096,0.2556447859431438,0.6509613064445035,0.6828235959377221,0.5291639599840681,0.0,0.5587171912193298
88,1,0.13248616425429552,0.15708987721140116,0.4063343415353871,0.4925687054035209,0.4639430816562286,0.009983804501271459,0.0,0.0258924663066864
89,0,0.3375220636484282,0.2513508981419224,0.2330971349000781,0.7387177354434833,0.7404073155316315,0.2721073583104191,1.0,0.7378084659576416
90,0,0.5185339116652719,0.5063005825409648,0.4480933671669369,0.9096601491449444,0.9141744602689575,0.6510426384906871,1.0,0.9972727298736572
91,1,0.35769605423513273,0.2667056753280049,0.4577765425166568,0.29491937985872696,0.275436050789557,0.041336939609953216,0.0,0.04138171672821045
92,0,0.35759468827908714,0.3411686390655619,0.4701147692671837,0.715893964528625,0.7557512065344818,0.6492109768954201,1.0,0.9711095094680786
93,1,0.15133810873230572,0.2342723966299685,0.28368436655264795,0.6257479794451928,0.6813534203097428,0.07513532972387164,1.0,0.34163299202919006
94,1,0.19746675563669264,0.19299174048154466,0.26542408154356273,0.6880213787608515,0.6742802159337539,-0.0109629771669968,0.0,0.07852253317832947
95,1,0.3306722822556478,0.23407887440887956,0.07915829831708672,0.1521310295526783,0.14187946430178547,0.012137183593568707,0.0,-0.005588829517364502
96,1,0.2542062188332172,0.24684879524721096,0.30771740845953577,0.2087365874589508,0.19430696109219853,0.016001696820609906,0.0,0.02457025647163391
97,0,0.3026015796025106,0.25594456855544345,0.15758594318320393,0.1313487977920958,0.17026001909058552,0.0014360579325485509,0.0,0.031685590744018555
98,0,0.5150974109451111,0.4918746247552588,0.4759642641156793,0.9498885723765362,0.9526058229148864,0.9882776364539808,1.0,0.989203929901123
99,0,0.3616868579820911,0.33098677752698363,0.11330033794096166,0.9053801678994342,0.913210909108138,0.6450922795199661,1.0,0.9520514607429504
100,0,0.20019647794102144,0.22496019975315198,0.4287981717011352,0.5362499505515829,0.5328024289603194,0.07970845391366194,0.0,0.1928310990333557
101,0,0.4480388085297448,0.4632122896930724,0.2614444026650161,0.8962834180764083,0.9050796150254454,0.6111483305933904,1.0,0.9919090867042542
102,0,0.19757556966865747,0.262864311142922,0.1997248342331828,0.3444728309826752,0.344201446753294,0.0006069272487748874,0.5,0.06593489646911621
103,0,0.15140081333896585,0.08458827440339538,0.060122995435528875,0.3876078366631156,0.3915867530318312,0.01875081540565049,0.0,-0.021966755390167236
104,0,0.2599601478138944,0.322578561102204,0.5068244267342382,0.6360327443113898,0.6625187370536332,0.3305817616731712,0.0,0.7702877521514893
105,1,0.3006679091617673,0.3578668191112325,0.4866319062449731,0.7257958025209666,0.7847902957939253,0.6852678746451392,0.0,0.8098139762878418
106,0,0.3178106070551337,0.4675718394282996,0.35256260663600925,0.6469881228648965,0.6455399607178227,0.4941781120888819,1.0,0.9956738948822021
107,0,0.20701345635377505,0.30916001719462904,0.2940798749631593,0.8342058753003234,0.8268053325959426,0.411358926294908,1.0,0.9356750249862671
108,1,0.3017186113856437,0.2462434157213547,0.4759910988108946,0.2527705122813226,0.2325076193394589,-0.0031098882534917557,0.0,0.004981935024261475
109,0,0.11827098010585667,0.11725355553920552,0.2889528839664309,0.4189326814476624,0.4064649845540709,-0.0004715551073622584,0.0,-0.007795572280883789
110,2,0.2672849403417645,0.17287470391820087,0.20048296849461444,0.8319256032418149,0.8424552571436037,0.6054303149894968,0.0,0.17305311560630798
111,0,0.09484921475266096,0.07676339381954404,0.3488574143098978,0.19054476799394174,0.1891697317453936,-0.0073406602125895065,0.0,-0.017789900302886963
112,0,0.2259342247507799,0.2624181851304761,0.16529773543143375,0.24764916782760596,0.2451276611110446,0.062474869097666336,0.0,0.07579037547111511
113,0,0.2733415893381125,0.19607203036854506,0.4036231578726831,0.6257258309243882,0.6427465977144678,0.4294144642934961,0.0,0.401150107383728
114,0,0.14987256140372646,0.20430486841252415,0.2645327816478646,0.12782111359531598,0.12618664644062014,0.05797562724375228,0.0,0.03414633870124817
115,1,0.4905737532837467,0.5846409898778487,0.2079708694131069,0.9028974114630892,0.9207411728589484,0.4873317766046182,1.0,0.9920635223388672
116,0,0.2235782724856203,0.23052470838749464,0.5036332840449017,0.16375744790394478,0.19039923956856894,0.06797950245622633,0.0,0.05678457021713257
117,0,0.28322119971492193,0.221330533197516,0.22098150430918076,0.6245122206678899,0.6286067619578393,0.17064762339274447,1.0,0.6024628281593323
118,1,0.08486122425224853,0.03639254047566772,0.3760900828046765,0.2231921771130585,0.20479199487522565,-0.0018378988223556637,0.0,-0.004929840564727783
119,1,0.22327297971776905,0.2050012733764844,0.3280139168381327,0.5375384242815702,0.5378449389188745,0.052891820668359166,1.0,0.19983473420143127
120,3,0.2433769295228934,0.2998447261554444,0.4269101097465995,0.4973510691538479,0.5614375754302601,0.57593421407814,0.5,0.22635102272033691
121,1,0.3786023249300048,0.2952853554471781,0.4600661653438926,0.7389400917733571,0.7686405236950105,0.5264269503305207,1.0,0.7817848920822144
122,2,0.3809974988073158,0.2249117570771864,0.475675698380109,0.057873727738908635,0.06503103392461335,0.025898011128565445,0.0,-0.014990270137786865
123,1,0.06010636036893945,0.06200797506565681,0.04792664899143858,0.3510232534500217,0.33928542863260897,0.018600252922046173,0.0,0.0014531612396240234
124,2,0.2475985166409749,0.16547403416302914,0.4083044271680907,0.21369543740344546,0.2322169782299049,0.0653114844333768,0.0,-0.025074481964111328
125,119,0.4887783916263077,0.4301119613284447,0.24158270950139,0.8148239481073797,0.8132983667511235,0.4474308667752085,0.5,0.5042445063591003
126,0,0.2820514025104839,0.2372608878628497,0.3933684334179183,0.8710706571171085,0.8744017170717981,0.6133189216800291,1.0,0.8912488222122192
127,1,0.0924930794665144,0.008281817498650593,0.27722575003473543,0.7682715518001153,0.7657546761780905,0.5220046725129226,0.0,0.018517613410949707
128,1,0.3650914397872704,0.29541132769905465,0.3955885189955282,0.7129032169592814,0.7270110621429728,0.7513757359066419,1.0,0.7289329767227173
129,3,0.2925820519774518,0.26438031923331445,0.16072031509991347,0.0700844099500538,0.08007218638424603,0.04873631514464838,0.0,-0.006747066974639893
130,0,0.3482835487937786,0.34173811872847903,0.4643727543824615,0.639987250399516,0.6861834268860609,0.2364118485631461,0.5,0.9007307291030884
131,1,0.5452192897152234,0.4651378281928499,0.20600279731475835,0.8915506211209336,0.9119557525225548,0.962987655535224,1.0,0.9903331398963928
132,1,0.2559339072711935,0.19902658422425887,0.13725647503993504,0.41376347832243615,0.4017411283554758,0.12133996855580376,0.0,0.013500064611434937
133,0,0.17866942729970306,0.2522809772105786,0.4166431685568112,0.7490094470188762,0.7588721490095184,0.7883325319738064,1.0,0.680809497833252
134,0,0.3078937542560601,0.483948599245308,0.37107863300652494,0.6505118787291928,0.6946531658085302,0.8467482664490127,1.0,1.0327104330062866
135,1,0.3096396073125037,0.31200432855104115,0.3624294629559112,0.7575500648595791,0.7160554709440841,0.08964915850431984,0.0,0.6260868310928345
136,0,0.2333238097122609,0.26094487015246737,0.35936139306416626,0.5396844604511576,0.5986383000031131,0.1667437818965977,1.0,0.4900267422199249
137,0,0.2895024174187278,0.23431806673590305,0.2324124021795668,0.6182377411320816,0.5921864482064402,0.06949626003687058,0.5,0.3979158401489258
138,0,0.2864497581439251,0.2268375934464801,0.4823675582584935,0.5859997798419546,0.6392404397144532,0.2063180878138259,1.0,0.5859333872795105
139,1,0.023246920286767808,-0.01911039923963445,0.051739898394848376,0.2009242012916777,0.20008189668641216,0.012298492848021479,0.0,-0.012722373008728027
140,0,0.3813996899255605,0.4973070162346692,0.2386402576996828,0.5969141539241558,0.5709113940063943,0.03071544474710075,1.0,0.7136805057525635
141,0,0.3738192518386213,0.4090082180707561,0.3990589043879909,0.8390296961013992,0.8471252647635884,0.4099144994784631,1.0,1.0006344318389893
142,0,0.14508100398992746,0.09230140368111067,0.2936658094027135,0.1752188254291483,0.17214419955448326,0.03949628225453082,0.0,7.101893424987793e-05
143,0,0.4106552170132042,0.4142652036864191,0.43351821823164893,0.903917584756156,0.9074098374437264,0.2677668443576544,0.5,0.9559390544891357
144,0,0.3114835217565836,0.3983907429624414,0.056521682522178936,0.43270896674776543,0.53588600568256,0.4534420596533997,1.0,0.8008347749710083
145,3,0.26285065057286755,0.2997486371702877,0.362633397313382,0.3634107883330993,0.35426969051412344,-0.021480032417720788,0.0,0.021909266710281372
146,0,0.1984859960327777,0.2743644364999944,0.18722127608598435,0.13301411577152605,0.13172626985043553,0.008761564066196569,0.0,0.11885690689086914
147,1,0.2660035718109739,0.1637189034122579,0.3071677626306508,0.21975070290353466,0.2160230830354156,0.05871980925879825,0.0,-0.01845639944076538
148,2,0.31688349811228633,0.2835126049576293,0.1907216882071904,0.19419888792732165,0.20108890755855624,0.10283525247074254,0.5,0.03391334414482117
149,2,0.3412352234864048,0.22033634481256303,0.25622592954211443,0.7063240169250801,0.6961482789707035,-0.011480474290011887,0.0,0.192072331905365
150,1,0.27465926212639225,0.15838014546713844,-0.1864822813393396,0.7068567302343729,0.7284320380430194,0.0273409977957214,0.5,0.14611542224884033
151,1,0.27638150963251873,0.21507084659761028,0.28059230843191424,0.20778949404215769,0.20572509088420166,0.052850397117778086,0.0,0.024999529123306274
152,0,0.2847334630522855,0.16693361026163522,0.2657357881307526,0.6308934128261815,0.6473087863931938,0.5545151054950058,0.0,0.2666192352771759
153,0,0.5149223803149835,0.4970555103703701,0.2941553983372859,0.8860718297749421,0.9153733109875862,0.7641754895856909,1.0,0.9963434934616089
154,1,0.24110393256433646,0.2087876865390034,0.3195278097359029,0.4088387275152896,0.40797540943327576,0.2286848572152331,0.0,0.14573726058006287
155,1,0.10842005830774157,0.019566436211465442,0.3306221330755762,0.3530598944682085,0.3516967091616575,0.01699798060669603,0.0,-0.004557132720947266
156,1,0.3586889224834565,0.40451323767087854,0.30581574700352865,0.6800022067945396,0.7236140104954969,0.5886679027216373,1.0,0.9352699518203735
157,3,0.2249844938122962,0.2254290110653266,0.4564876912771594,0.4781246269849234,0.4825222151657553,0.2851357585273445,0.0,0.08201754093170166
158,1,0.35384462333639394,0.3013262671564599,0.20079430786907787,0.3852319624106949,0.3470327853042557,0.030982348768217455,0.0,0.041983574628829956
159,1,0.3153182531434347,0.2759891593785279,0.3670997285524373,0.5978002861695378,0.5959323958945836,0.2737870963565658,0.0,0.36147814989089966
160,1,0.3160718974585445,0.1954379836950056,0.2374311000261951,0.6431976349114518,0.6431698799547404,0.058879792666870885,0.0,0.28528332710266113
161,0,0.44578789058630186,0.3458808927922022,0.4145855487482226,0.7688467882453083,0.772175399095121,0.5910063395728723,1.0,0.9514427781105042
162,0,0.1024714715770871,0.06948190436249434,0.2451090555482667,0.478207345235618,0.4771207384992048,0.11753790694347907,0.0,0.04647371172904968
163,1,0.2943834139011559,0.2454372601288876,0.2451418771172021,0.09706416289741487,0.107595847605914,0.12545740997922847,0.0,0.0341474711894989
164,0,0.3543471068834406,0.3458540095971654,0.02553863619516756,0.7165734910234075,0.7223926434852054,0.10771439767451388,1.0,0.8904041647911072
165,0,0.3992149210658572,0.4174174784215424,0.5073603434198711,0.5992911161524453,0.6373938218625427,0.5038115091377786,1.0,0.9518271684646606
166,2,0.3014980242326333,0.2862746643756358,0.3953965321342924,0.2458608612783725,0.2328543227364613,-0.008432525409379173,0.0,0.01827046275138855
167,0,0.23323915054013156,0.24554272279467906,0.21955253477428585,0.19981676758219047,0.1759144233061043,0.002891453994759457,0.0,0.03934943675994873
168,1,0.3145714726620099,0.4550946613522292,0.17193135192186607,0.7079547686870832,0.7325135677674565,0.16686275378954704,1.0,0.9837406277656555
169,1,0.2743699268485386,0.2393799391512273,0.3846507145357135,0.7706027161023883,0.7910972999253965,0.8857951096934318,1.0,0.8078584671020508
170,2,0.3675705258488427,0.33586193201687475,0.3008839480136332,0.2661323012114627,0.3060421584185575,0.01961046782624909,0.0,-0.021129131317138672
171,0,0.1750417811773845,0.1696491612264536,0.18544812691070936,0.40798390394487893,0.3832787591016944,0.0007232961458899339,0.0,-0.00940793752670288
172,0,0.3981675952132092,0.576244691876718,0.08719914818279652,0.8957517513362786,0.8921862270451895,0.5560536828729405,1.0,0.990352213382721
173,0,0.5160173324820818,0.5770099823907875,0.4373949387081488,0.9062020572234848,0.9186476250192329,0.6735898855277345,1.0,0.997045636177063
174,0,0.3827353439716337,0.3184305342613,0.3705752758070504,0.7658638977678782,0.8027887617931485,0.6493403530735222,1.0,0.9751769304275513
175,3,0.4592944395939196,0.2755122555192669,0.22046678550502632,0.09700940678288016,0.09276126990303853,0.01843027862333922,0.0,0.011826694011688232
176,0,0.20261249950782728,0.08982024827563648,0.19833574840704368,0.3078501051705977,0.29965057675400114,0.002439399142574825,0.0,-0.015294015407562256
177,1,0.3054483491017945,0.2213930344195064,0.29490527477559697,0.8066306459826589,0.807382354029489,0.5356684572110098,1.0,0.7886496186256409
178,1,0.3013887675608377,0.2329839842024885,0.2842617868630333,0.6049004696120753,0.6023735674839549,0.14144955627862005,0.0,0.32037484645843506
179,1,0.3270601066636304,0.2583176306247548,0.4037933145676064,0.7059359096141633,0.6967215481226902,0.4113191745395789,0.0,0.5315138697624207
180,0,0.22463432018179674,0.2518960947824593,0.20844951287085847,0.580213938028657,0.5726541775030639,-0.02097151675815542,0.0,0.0646180510520935
181,2,0.2858705034455478,0.22714822520264635,0.4138979050585749,0.31460495067287564,0.3040945361194234,-0.008528657251841962,0.0,0.00807034969329834
182,0,0.4741558139585443,0.4544858731192765,0.3510254319243011,0.8324188559137313,0.8377318826192794,0.5253729674224221,1.0,0.9896414279937744
183,0,0.2644542146486845,0.31390770625610986,0.19168869242781886,0.7065710174278513,0.7061770825990985,0.13091335355245426,1.0,0.8325214385986328
184,1,0.17363272181958547,0.13674628306671638,0.3519728989594037,0.6287364174276135,0.6206863944003325,0.03632672319342592,0.0,0.08713820576667786
185,1,0.055967810508330815,0.0215702178364733,0.21217632153695765,0.27499813022330905,0.27158909665735714,-0.002130959747671156,0.0,-0.005303382873535156
186,1,0.10450683732542787,0.0396138583135884,0.08878415614555732,0.1628954211846569,0.14902195118241016,-0.006240075778894472,0.0,-0.007899463176727295
187,0,0.31683807821407034,0.380897975103952,0.4826651037300473,0.4061133080843351,0.4517265475836578,0.32628639143008353,1.0,0.7476823925971985
188,0,0.17038113852981382,0.0841215370784476,0.3145547118200384,0.5120484051365266,0.4888808125176054,0.006224080416069009,0.0,0.022408217191696167
189,3,0.21040707943089068,0.27885281292371555,0.28036973517056923,0.28650113557233725,0.2767224079423373,0.06291927375724345,0.0,0.06543135643005371
190,0,0.1921304510238893,0.21474940788504948,0.4134898933939928,0.344937659348074,0.3169371474706656,-0.007307917615927788,0.0,0.0395466685295105
191,2,0.30176714966409823,0.4442451380494356,0.29760261193463633,0.5961798125719261,0.6281598251553837,0.5650764256186995,1.0,0.8266852498054504
192,0,0.3633801735641298,0.3772635361863749,0.21210384736651092,0.6319730599754012,0.6823792840704904,0.5912813413862903,1.0,0.9877474308013916
193,2,0.31154624191279906,0.2400365180441552,0.4500337464732623,0.31673188200963004,0.2915323878888888,0.09628827344356686,0.0,0.01723143458366394
